date,RF,MKT,SMB,HML,MOM,ASSET_A,ASSET_B,ASSET_C,ASSET_D,ASSET_E
2021-01-22,8e-05,0.002790662959043107,-0.00666762312654096,0.008834399067250573,-0.00859093973109792,0.000544569838734742,0.016471804165573,0.004149999060688683,-0.008404145549961557,0.006203418774586833
2021-01-25,8e-05,0.0076543209715417785,0.001842138285199086,0.002191062105452588,-0.0030457267881660427,0.0050961748055847805,0.0016373887684611923,0.02362813103576489,0.02463388979330941,0.005130894463861378
2021-01-26,8e-05,-0.013353874910273457,0.0058244450237514905,-0.007092001040558368,0.003731542730350615,-0.011977793684587328,0.003902778427963993,-0.016554487074028575,-0.004552136258839996,-0.016222169440751423
2021-01-27,8e-05,0.022007669788189875,0.00646945448826845,-0.01316906142159472,0.010791485756879923,0.0037671134225083155,0.04346411156519131,0.04355827595532465,0.04074126832357179,0.020412147251759404
2021-01-28,8e-05,-0.0031551381920536126,-0.010974513097839492,0.011819178246049087,0.0063907809039235736,0.0006813152066913403,-0.01317198700123954,-0.011033986632926691,0.0015333870593100393,-0.0027953669761100752
2021-01-29,8e-05,0.004307446929829659,0.0019457763503704982,-0.004292926190284972,0.007607286470905171,-0.017118840027706632,-0.009662590476846453,-0.007073593331689888,0.0031190296712462536,-0.005968603314973722
2021-02-01,8e-05,0.008557881389285371,0.007392699405622898,-0.01082008330318326,0.003535066659213757,0.021830401177258815,-0.0003000759270519338,0.019820742930366255,0.025393030900544452,-0.00043303644392763503
2021-02-02,8e-05,-0.029623449772858624,-0.0028289788856614927,0.0048931014543327645,-0.0024977089976493,-0.024612718738701328,-0.015773020146700657,-0.028482510205600223,-0.031734803207446524,-0.02110264317545235
2021-02-03,8e-05,0.01877916749672797,0.001472210314960346,-0.0016305271206142119,-0.004944932834483893,0.022779439338040566,0.01809065916469973,0.0011786633447536388,0.04722732055527038,0.016206233763938295
2021-02-04,8e-05,0.0009685597106545575,-0.0031527241639642827,0.003918918167870415,-0.0060577570489620414,0.015456333542524903,-0.009507363071116808,-0.008239850385441505,0.005065757589937556,0.005855947605151041
2021-02-05,8e-05,-0.018341700030409896,-0.0037044071319953338,0.002063231635355062,-0.011745768297972617,-0.03451976023317967,-0.04804615707083211,-0.014845274978892022,-0.02079577106675195,-0.0054542392995310255
2021-02-08,8e-05,-0.003624928016811709,-0.011354012026010234,-0.006418974701781257,-0.007034070877740941,-0.016881474613224375,-0.013154360075873511,0.008201593694302877,0.0001952371976387474,0.003277885161747227
2021-02-09,8e-05,0.03037725019228108,0.011543843600276354,-0.00619872428234778,-0.005922995420482524,0.04077245844826788,0.032527209762786974,0.021220411174484234,0.05049064218332429,0.0015143392022925924
2021-02-10,8e-05,-0.002277339120324649,-0.003237567410319559,0.0011509582497277828,0.0012298385837801646,-0.017082695909221138,-0.018460139915823723,0.0005351331188348438,-0.0059577050108938,0.004017630519841525
2021-02-11,8e-05,-0.015313542554712248,0.006789770594677662,-0.009123295205190762,-0.010074523425729856,-0.016322651313357837,-0.03092513778192247,-0.006593845826000561,-0.022068617849894206,0.001622466091837891
2021-02-12,8e-05,-0.0014639161658542709,-0.011460340906888387,0.000842621119731314,-0.006733018751438324,0.004533222215812922,-0.0047049462933425965,-0.008918657947851459,-0.021311753341669827,-0.015006699191355674
2021-02-15,8e-05,0.0045890962047063,0.002607972204875189,0.005286213846344914,-0.0006223879289800246,0.024161060078937605,0.020935152719654876,0.008552859780493688,0.026714490760469948,0.007382254893217298
2021-02-16,8e-05,-0.006474024285891417,-0.0020827867857899996,0.004182361718249648,0.005148451625870144,-0.004057359941929904,0.003281164907759081,-0.01477428878711099,0.004064806511313284,-0.00613364604738454
2021-02-17,8e-05,-0.0062822570517661,-0.009235519264227847,-0.0007231254309873601,-0.0027731948794696318,-0.015541819401223515,-0.015834493169614723,-0.0040248775313582435,0.007886333230433489,0.00589165023345268
2021-02-18,8e-05,0.013341830819168492,0.004618283040507961,-0.011950689694548074,0.002336753080917217,0.012488826363499562,0.011581876672206082,0.019429437178167818,0.034109009112449996,0.006886009829946286
2021-02-19,8e-05,0.009520733848166681,-0.004306531616908607,-0.0027383906655016168,0.0032362701164295044,-0.009393836980371167,-0.011764250849976093,-0.007897983149739845,-0.005477121592881485,0.006230029000308179
2021-02-22,8e-05,0.0002853902427304126,-0.005645004278291776,0.0020893538015277673,-0.00765491318674216,-0.016457563121068792,0.009508260391871899,-0.01072513588384423,8.739051598875142e-05,-0.0008075826933462244
2021-02-23,8e-05,-0.00040948248215080097,-0.001759986266384321,0.006289140120272736,0.009620019453858411,-0.03740666767104021,-0.0004890999058242938,0.014624287873818365,0.01470739061933412,0.0020745483958285607
2021-02-24,8e-05,0.0019598924512167957,-0.0031160271468722365,-0.009758411501366736,-0.016185190823455424,-0.020194452409375917,-0.013834038394691689,-0.011901923402154452,-0.005691377177389549,0.009525416251740134
2021-02-25,8e-05,-0.004417240525189126,-0.0018081825571036035,0.0021163307955388154,-0.013470361924559726,0.01393995785375787,0.0018176913013590095,0.008884918891502875,-0.008990965194594986,-0.008426186730514089
2021-02-26,8e-05,0.0002385999345277555,0.0036483018731654753,0.005426188093359632,0.0008164655946141045,-0.016500563650295882,0.016268036738600933,0.0002799929948097278,-0.014338859017135988,-0.0011902850474489527
2021-03-01,8e-05,0.0018516727099333267,-0.0010558431453360148,0.007779299748882086,-0.008926076885526437,0.017403603895072894,0.005900722567987756,0.002670180751944978,-0.004071918722338761,-0.011387180058799606
2021-03-02,8e-05,0.016594370402665263,-0.00729203632710175,0.0005009670753817457,-0.0028147504830302833,0.03236476901407974,0.0010698767246784743,0.004490142741648122,-0.008492655791826245,-0.00039004789246255625
2021-03-03,8e-05,-0.01248128395799713,0.009026570236859637,-0.0014382212715989377,0.0016986756309047503,-0.01761785889731935,0.021426372956066198,-0.007536492189363329,0.004751669865470962,-0.013862678990274355
2021-03-04,8e-05,0.010690393048717564,0.010164867035935948,0.003378887924900359,0.00825395844669658,0.027432175383686343,0.019111740815880577,0.02754048362573599,0.03173238306130495,0.006088093949151028
2021-03-05,8e-05,0.018750707424706036,-0.005274445821553346,0.005482915436684382,-0.00022148729357342916,0.019749181955768347,0.006535718065455572,0.024807568565510262,0.03236911551449238,0.023697568843363034
2021-03-08,8e-05,-0.00907587437168114,-0.015304752359601293,-0.008436914501021292,-0.008437309466887989,-0.007239232413574755,-0.01521757044313302,0.012183026173413134,-0.008685825534270893,-0.01979341958103091
2021-03-09,8e-05,0.0023958453735376506,0.0023829301275011586,-0.011813226255032049,0.0015812727532708432,-0.00739212803156241,-0.00633135786807016,0.014979440618431187,0.018260221344058754,-0.015504489285192458
2021-03-10,8e-05,0.003119876292092451,-0.0033957874459981294,0.004785888957834622,0.008569788540502594,0.0033697759851736707,-0.01693542921449887,0.012393240309031328,0.02601440347560398,-0.004418565446293281
2021-03-11,8e-05,-0.0014342431267703635,0.0005249966545704119,-0.001567127810510325,0.0035634295506122614,0.015384194544916649,-0.015954085117448766,-0.013941111725561412,-0.00034089863438169536,-0.012410582804116378
2021-03-12,8e-05,-0.004910993091747019,-0.003926502846315696,0.002851376416163301,0.01690800306411596,0.008169941108593197,0.0034808739929310835,0.015609123100108679,-0.0054452608698064035,-0.006980468454539703
2021-03-15,8e-05,-0.010647044527744284,0.008520107255046216,0.0024544130933798493,-0.005647366639656748,0.0015346814810444226,-0.020249186233245505,-0.05080422874729213,0.010507113119005342,-0.018910695077039477
2021-03-16,8e-05,-0.023982558668551084,-0.004607295428813897,-0.0003179226223722806,-0.003987856189897582,-0.012656938526591496,-0.020468213559140146,-0.013677173717728884,-0.020002884814081905,-0.027646865682883295
2021-03-17,8e-05,0.00666565657062113,0.003437560610235194,0.009817224164959535,0.0059513250067502205,0.03626815734396413,0.013388433157716078,0.02565692750633585,0.014395135778102919,0.011567842358816801
2021-03-18,8e-05,-0.03564776903624888,0.0037226606111334147,0.001088004155287078,0.003777929080866506,-0.048047019262884925,-0.024263557035459446,-0.05575385572659203,-0.046583152167207584,-0.02311232564976472
2021-03-19,8e-05,0.005956848672983617,0.009054730625042385,-0.001583076697740523,0.0005283387178869425,0.010607294203646374,0.03637528263928031,-0.0044685578259799005,-0.00494476505090306,0.003922890476379757
2021-03-22,8e-05,0.010413804277093848,-0.0009834295808468048,-0.00010821636552620156,-0.007934221382922971,0.007791694912706711,0.012225075610103543,0.001277941012857998,0.047138991516556,0.010246715045396702
2021-03-23,8e-05,-0.011012284721312363,-0.0037647473199099914,-0.013171288253627352,-0.005757830354554055,0.006311464569732592,-0.020805702513126488,-0.005907670098387179,-0.017200852805040103,-0.01801686331531694
2021-03-24,8e-05,0.0065411987257068096,-0.002629824397370067,0.0018029328422708673,0.004808992687507493,-0.007033900203186986,0.01964798730777431,0.007375119772627347,0.012929960708686634,0.017221226795882394
2021-03-25,8e-05,0.008215745330139789,0.007128140863180606,-0.00284864624680811,0.0010998798331072713,-0.007610655213381789,0.00798906020999105,0.028114881762862236,0.011785994554164311,0.02423200847898749
2021-03-26,8e-05,0.008228229579717795,0.008406562227542779,0.0013699408593006162,0.00038003022803084806,0.005223941463832956,0.01181596001161797,-0.00024000759138672213,0.007613867914739807,0.019045633809117148
2021-03-29,8e-05,-0.004539647432591559,0.01103264656328395,0.0006853986815718588,-0.005504435969017229,-0.0002565431175560176,0.006976124228195479,-0.00810250366254461,-0.016344942516657034,-0.010552632816999603
2021-03-30,8e-05,0.004203447814414987,-0.0023707451824233807,-0.007463004907027239,-0.016803080158562876,0.005942217321628534,-0.0032304394315481153,0.012322109070560415,-0.0021939840260691455,-0.008581603400244626
2021-03-31,8e-05,0.0025773546873353753,0.00016412346497358802,0.0063339292814447975,0.013251935946408791,-0.019509695844246635,-0.007315360797073623,0.023014921184948054,-0.009065689967109547,0.027197173115331267
2021-04-01,8e-05,-0.008533545734101516,0.0027891746390989085,0.01247721075169577,0.002556101396350689,-0.02158885955317337,-0.009662585095773469,-0.009760117923606787,0.0024718585853558094,-0.019198202892905983
2021-04-02,8e-05,-0.005442123367670228,0.0007566093149601246,0.014646185187155658,-0.006741847208003227,-0.015719925883271313,0.0052366315546226155,-0.003358407349032903,0.0008658826413842045,0.005270934481862042
2021-04-05,8e-05,0.007492212684841769,0.00904950885005033,-0.0009167163060396389,-0.003856012855106321,-0.018270659273175248,0.001043587580288531,-0.013197754706399611,0.013663641017377434,0.00919613440026856
2021-04-06,8e-05,-0.005592285589523089,0.008219295003219197,-0.0043591691345224405,0.0006107088022698576,0.012093907499468502,-0.003952585478466889,0.0002650877819815184,-6.973083724403934e-05,-0.02476100375169197
2021-04-07,8e-05,0.005307048736211382,0.0057134916788266045,0.009370314296102371,-0.0030790415036423594,-0.0006600099750473853,-0.0013455297183800879,0.02931564209991945,0.0020454655446104433,0.001333903660368634
2021-04-08,8e-05,0.0013918413128063884,-0.0008730602285523358,-0.002542303626755366,0.004030410653033482,-0.003523843863286114,0.019875315213696895,0.0010626225217137525,0.017284250552931407,0.01050723328001394
2021-04-09,8e-05,-0.0022267220566283543,-0.0015477261422129904,0.0028322936145065724,-0.008269945559668769,0.007663894998798218,-0.023944262456740344,-0.016619069116880318,-0.010523810198036125,0.010322849733334397
2021-04-12,8e-05,0.0016105384411275064,-0.0006688681840928801,-0.006934050344392851,0.00038807802396240344,-0.012075513806662847,0.0069397149958358075,0.006474762654806229,0.02667314488614199,-0.030346154079418625
2021-04-13,8e-05,0.004102869763770248,0.0025339467385426797,0.008784700105044903,0.00389955699346243,0.03272338095304615,0.0029950597505210355,0.016319286524732104,-0.005721687157356118,0.015800594239190262
2021-04-14,8e-05,0.001145931818056742,0.010817317023827787,0.009827291222070732,0.0023616258878265363,0.021715374857853468,0.0004050103531832421,0.012687265120332301,0.018746267715642737,-0.0020879356578093916
2021-04-15,8e-05,0.0023656953642808612,0.005042159231279611,0.0035695088524003975,0.0017145379315877348,0.002636897774690299,0.007302390304187076,0.027622802104141694,-0.020163169211399497,0.009129468138490205
2021-04-16,8e-05,0.007964027087877544,-0.005806400264582489,-0.0027527778067457224,0.0012232531571680903,0.002669952825913477,-0.010983058763164404,-0.005045649836591936,0.05755449585847394,0.009714600539624772
2021-04-19,8e-05,-0.001452962305310808,-0.00432306038609402,0.0029356873611466735,-0.001553620573275408,0.005216434515928438,0.008857426501579236,0.0057771255353151665,-0.000704384877074369,0.001372772162301326
2021-04-20,8e-05,0.0027179565965997,-0.001718890669792034,-0.00805745655817399,0.0015868793454631,-0.0094728087689741,-0.0019059721564285027,-0.0005640975625844948,0.009353970537534468,-0.00796064311586969
2021-04-21,8e-05,-0.0017267927985870966,0.008311456226729647,-0.010754572000997723,-0.006715931467672804,-0.011884532300215482,-0.008387260776231222,0.0035197323263595013,-0.016146483337642036,0.00040047521948759776
2021-04-22,8e-05,0.004922350761873983,0.00480230704786416,0.004306190935904327,-0.005000426620096757,-0.005430654101326061,-0.003139889147541224,-0.031776194017995085,0.021599672378961158,-0.01811666546610888
2021-04-23,8e-05,-0.0008797730018572001,0.0063013681274260245,0.006929145048616875,0.0026887428837107413,0.013933007660129641,-0.004788149909527754,0.014937563351455655,-0.006265315532175966,0.0035273681517251744
2021-04-26,8e-05,0.008300608788135438,-0.0025865877451194683,-0.0004104742852296989,-0.013336965324018502,-0.011910509349405948,-0.009279963205137756,-0.017055343068069405,-0.015127570977714338,0.024787757906378008
2021-04-27,8e-05,0.012643836976429524,-0.008145826041077258,-0.00710153987622156,0.0068151210181471265,0.025404118150707145,0.002221909512386733,-0.007080997086540683,0.03101440367423655,-0.005041710906608839
2021-04-28,8e-05,-0.014899017801855964,-0.001319328962062087,0.00011008114337611547,-0.0022263898619712813,-0.017265529157428423,-0.010562558106834968,-0.012103866423093296,-0.04308527550017591,-0.0023857704014610074
2021-04-29,8e-05,0.015821772531212853,0.0036513420611912735,-0.0016907817112105893,0.0011757025046720217,0.0403234559934652,0.0014035417124073912,0.0117653355582718,0.012995613323758454,0.012325234815369492
2021-04-30,8e-05,0.013470175661738996,0.007909989306352732,0.012081793811423058,-0.006001949066688981,0.02581409498381558,0.00628452662439259,0.012884207992215126,0.01820427655179393,-0.010916326270951134
2021-05-03,8e-05,-0.00813319796004264,0.0034296913076785856,-0.002806965410883698,-0.009884280848523429,0.01930669528806528,-0.008405296155316062,-0.012266592009064445,-0.016817114270963343,0.004828900930947002
2021-05-04,8e-05,0.02678757065930175,0.005354068206428122,-0.0038150170369480154,-0.004095603927187307,0.01753098735408105,0.015266200915401271,0.022752462366821234,0.037722401543287626,0.026777611941177185
2021-05-05,8e-05,0.003000456134673929,-0.0023483432922869513,0.004536827846770393,-0.00580583914126113,-0.005849396451020753,-0.013434184579300923,0.00973226962326806,-0.013488783965214555,0.009182020494057898
2021-05-06,8e-05,0.006195523287353126,-0.00178184344962739,-0.0006862001609016913,-2.818844370942228e-05,0.019659742778440684,0.02159800249106559,-0.002373719952069059,0.012230465587780213,-0.0008589498445746779
2021-05-07,8e-05,0.019161944003623702,0.000755949103340538,-0.005615023984922668,-0.0011841235970199793,0.0032965864753727626,0.023384580234913466,0.010517561431847757,0.03001704217644953,0.007113860996524752
2021-05-10,8e-05,-0.00649594053171431,-0.0024066893098818242,-0.004723701492747395,0.01916675838006907,-0.018252888179566103,-0.028441115698065865,0.006542918910886858,0.006494669145580829,-0.007790365488352744
2021-05-11,8e-05,-0.011775604467458761,0.0022830983705270187,0.0032882946003495797,-0.024282218534215597,-0.02276422017005157,0.0038709638908713956,-0.008517115957253726,-0.051080560717650825,0.0029160070436902966
2021-05-12,8e-05,-0.0031940045454292507,0.002012311755267767,0.005586154812773296,0.01018734975408347,-0.025402984000683783,0.002001265639314423,-0.021829599600445598,0.0052975678074663815,-0.002667132056889414
2021-05-13,8e-05,0.0023266988322778134,-0.006621085527198104,0.004930412500635715,-0.008306038582493564,0.010628903564846246,-0.016515033081128266,0.03449172901639479,-0.008154029442078848,-0.004638024405755919
2021-05-14,8e-05,0.00473378922627125,0.009249873877316331,0.0015219417964451442,0.012809758730625611,0.0001639648886052232,0.01641649793142852,0.028819582127481175,-0.014930053843593628,-0.00371030564501711
2021-05-17,8e-05,0.008155750465174154,-0.005440451439162229,0.002776849933602252,0.004580047491742843,0.0003971063339034391,-0.017537367207278998,0.004698660399351125,0.021532899087113394,-0.0005508820983341376
2021-05-18,8e-05,0.019096954610740208,0.006175534450251306,-0.010009786853043025,-0.00894522195837657,0.024499508650023698,-0.003335112110854181,0.013011157000701667,0.027478439017205127,0.0037532712770898084
2021-05-19,8e-05,-0.008139638955399266,-0.003721275033009197,0.011232391813941823,-0.0011618798932265357,-0.03299047259192187,0.0025521649152425944,-0.008360000979953815,-0.020012877054528016,0.007027890620316682
2021-05-20,8e-05,-0.012948323137608759,0.0008305410243443243,-0.01042548571482733,0.0006100709350515221,0.002822189428013943,-0.02283059429318242,-0.03434669802025883,-0.006734492817533818,-0.012460319378236644
2021-05-21,8e-05,0.003871503579210694,-0.00044848684004694157,0.003953705792734496,-0.0084671997657616,0.004296467314491273,0.007185028169171665,0.020330561739644606,-0.0031790107409117685,-0.00370969998752749
2021-05-24,8e-05,0.00010628906778648495,-0.011428619405162085,0.010890150023542265,0.003627755982188174,0.004484107025735615,-0.011345047998819139,0.004217995249889679,-0.006347478243348848,0.017498093591905385
2021-05-25,8e-05,-0.0004108868357204693,0.0020562366460593205,-0.004560082423564992,0.003430312761915475,-0.010287035920238984,-0.010443637754285525,-0.0010772152174031956,0.01722523514154658,-0.001355503619246102
2021-05-26,8e-05,-0.014636262217739913,-0.007111877716745688,-0.005482861180202893,0.006402779965951452,-0.014882209210700433,-0.012997810880778789,-0.03294656891608217,-0.015503800428218611,0.00011314008077282882
2021-05-27,8e-05,0.007775539830004627,-0.015918213464546412,-0.009356153948838784,-0.004123221162547351,-0.026547415982469756,-0.007250239180000472,0.018965462759171565,0.024866680819383456,-0.010861672385904771
2021-05-28,8e-05,0.007581469882038419,0.0076345716307688735,-0.000653095558503368,-0.011562589921963209,0.029078338632241144,0.006018168046092969,0.01217830866424379,0.010189685806200109,0.003558197619785245
2021-05-31,8e-05,-0.0027610394376331284,-0.004252243641057946,0.0009144777097216223,-0.00837238771417703,0.00010210221964873385,-0.005845146370943786,-0.017315625674898093,0.010620461376846146,0.012899149917401367
2021-06-01,8e-05,0.030267324722078003,-0.01161938230232635,0.01034909602006457,-0.000591104566801907,-0.020993887513930956,0.04204874199400142,0.04786555290229292,0.06970928605651326,0.006059044718482839
2021-06-02,8e-05,-0.012674588685542136,0.0167337910236986,0.00892035644300841,-0.004550840866848752,-0.003271296864323094,0.009955070337470605,-0.020833753239444676,-0.040852400994264786,-0.0033882788560615044
2021-06-03,8e-05,0.011611331488501568,0.006178976560269134,-0.005473285850119798,-0.003598105344859724,0.02591453411598897,0.025998141612155967,0.013302023832263156,0.03427097288481862,0.023706245734838947
2021-06-04,8e-05,-0.005986716504934701,-0.002167105403768396,0.003000936446501506,0.012015315566037415,0.001763604021290493,-0.007691772668694843,0.005874256002369082,-0.0045581126688370496,-0.03085161309562359
2021-06-07,8e-05,-0.009048172651202932,-0.004763973200382383,0.007505986517875633,0.002954555501265666,0.00022149157872361838,0.0077241909149612965,-0.00849908214026669,-0.02605555840274603,0.00383481912451284
2021-06-08,8e-05,-0.012512060090486605,0.003188065019628542,0.013716170379278421,0.010223129748218466,-0.03110294901869885,-0.0006603319384319733,-0.0031396321576691094,-0.0040616805672210165,-0.012341671706726506
2021-06-09,8e-05,0.011719588393809977,-0.014202436148605285,0.002166677304595704,-0.012145179322124717,0.015130672213904232,0.001129875476320639,0.01884144660719939,0.027253601819987355,0.004353307528904262
2021-06-10,8e-05,-0.006315300443865271,-0.006389643347103803,0.0036474891583410077,-0.004788521540333435,-0.022125283332860256,0.00795815573448121,-0.002267881982510267,-0.03486152473709027,0.02404375144085814
2021-06-11,8e-05,-0.004957358625487826,-0.003293381880654546,-0.00307490759765987,-0.0024611252613793563,-0.002477932932647812,-0.020899318299005945,-0.0036819480677899893,-0.023308303254106523,-0.004981066704421517
2021-06-14,8e-05,-0.004072739668856216,0.0015904349561384995,-0.0073395775565776545,0.007536629174656128,-0.024217664240939598,0.0014824479990866463,0.024837679362763966,-0.012898892037589841,-0.01321691099962054
2021-06-15,8e-05,0.005087261271566126,0.007239676747589752,0.005659845465671726,-0.0004487566025864597,0.017398791243303117,0.006427335567364224,0.00447566589440543,0.0030882118794471553,0.028725043468255218
2021-06-16,8e-05,0.013334269355931168,0.002021340295685108,0.001311458217582188,-0.0005741884885051565,0.02891944995712497,0.02162590094030247,0.018744395911115506,0.022042623434291298,0.005153124350535455
2021-06-17,8e-05,0.004301292267143761,0.0021927432271442596,0.004684723548954143,-0.005665467395225051,0.022991759981287763,-0.0014725171897805329,0.0031115856790291073,0.0005968516504234223,-0.008571342765360434
2021-06-18,8e-05,0.014531587311010393,-0.0052189773944884355,0.0005802147889260827,-0.010317997469418388,0.01965145760232944,-0.006951100438877651,0.020155601269358177,0.033170760544503956,-0.0025396670088502753
2021-06-21,8e-05,0.0156500990869439,-0.002362872045535345,-0.007517821775399575,-8.754885472797278e-05,0.023718363471870757,-0.0038977360277788354,0.026439387197597558,0.02632818928743504,0.012043220345763224
2021-06-22,8e-05,-0.0038856294840653193,0.009252406991706293,-0.002166837398634685,0.016280791147993592,-0.003169351678255237,-0.012411390529967146,0.005239853087981498,-0.00436785214637036,0.006055343842651614
2021-06-23,8e-05,0.004467280692577737,0.0024337905225550603,0.009557624223508095,-0.014332035581062596,0.0027530741371461095,-0.012154271260825389,0.0008731923281268513,-0.015027049545061809,-0.005078147494685546
2021-06-24,8e-05,0.010736742100289149,-0.002475302249161026,-0.013332585321958426,0.010677829244092305,0.018724276260822095,-0.009942162684337584,-0.010516881556746798,0.043357631741644975,0.004088489526697023
2021-06-25,8e-05,0.009189662077420089,0.0028177135244554377,0.001715624990659047,0.013207472400263716,0.011563373256966778,-0.0028228345435675657,0.02942652479470735,0.006490514252267304,0.012693050161163384
2021-06-28,8e-05,0.002351314548637177,-0.003487375771723307,-0.00444539181577419,0.007349211464290479,-0.0024760785008821657,-0.006572965357352139,0.020716585486705505,0.015176792270480667,-0.018522186700983736
2021-06-29,8e-05,0.018394087531819266,0.001461783652350588,0.005621256962740309,-0.009036636460796568,0.018455209665217673,0.03249828265235088,0.02706584287842461,0.028558564121952873,0.0045841336363140455
2021-06-30,8e-05,-0.0013929503625449314,-0.003764829832138299,-0.003463839487686089,0.005918977060083804,-0.004294339046080026,0.00545991354077815,-0.03916343565550776,-0.0024513750628100866,-0.010122899461416248
2021-07-01,8e-05,-0.0011402756373299148,0.012319647221680467,0.0036914525891636432,0.00013734024725312695,0.018800650305480275,-0.0017007735955219209,0.0019261680615069352,-0.02077713780059493,0.004253668900942913
2021-07-02,8e-05,0.005241493852027326,-0.007491501977050596,-0.0018454508184498574,-0.009048992502556918,0.008561216623287106,-0.005086967219190173,0.002894934781801606,-0.007016709320806976,0.020902960776767624
2021-07-05,8e-05,-0.0005105329432602711,-0.0004381690794471956,0.0006414606009805604,-0.00722686170571993,-0.006170057662108651,-0.01379844621815898,0.00606475860425836,-0.01574772540605755,0.0032081021053603775
2021-07-06,8e-05,-0.009676772637284102,0.0014546342295635776,-0.006905376060056131,-0.01452296396947414,-0.005341890929138816,0.016479649817956327,-0.026184795398987725,-0.010219443079196451,-0.013413463813238994
2021-07-07,8e-05,0.013353013358281072,0.008928137829872845,-0.004490263444359348,-0.012823584705514342,0.013759709721429989,0.03128587704352497,0.011485928474676447,0.022966006629157782,-0.00044353238735696243
2021-07-08,8e-05,0.0017845032131851364,-0.007739376406979634,-0.0014076360901307476,-0.0012548243694252765,0.007823533295785192,-0.0040304701086718775,0.0052075439530743,0.022149221618364464,0.0010181666857949226
2021-07-09,8e-05,0.01215292871636709,-0.003425623211936698,0.008378506493787076,0.00140600046173804,0.008730368352409878,-0.006185303195118889,0.00792484809213025,0.02420642893277248,0.0014758869318424392
2021-07-12,8e-05,0.014600937962532895,0.00036028435873593304,-0.0028586446893285153,-0.005065481686268874,0.03195749480175727,-0.02664202950519165,0.019461514076238088,0.0036581708495891027,0.014033510980016817
2021-07-13,8e-05,-0.011758052783911363,0.006659754561313889,-0.009793830337689867,-0.007270715082460453,-0.02940507283258876,-0.020104609733391166,-0.026235750192856663,-0.011412888468922994,-0.0008132420882674277
2021-07-14,8e-05,0.0077692160366406365,0.016536365177759162,0.0048848259673568845,-0.0026799369899951713,0.02487758095230933,0.011898636248891977,0.008523818509620626,0.01940148372367873,0.02509554255989483
